Id,ActivityHour,StepTotal,Calories,TotalIntensity,AverageIntensity,Hour
4445114986,2016-05-06 01:00:00,111,92,12,0.2,1
4445114986,2016-05-06 02:00:00,7,71,1,0.016667,2
4445114986,2016-05-06 03:00:00,44,77,4,0.066667,3
4445114986,2016-05-06 04:00:00,12,72,1,0.016667,4
4445114986,2016-05-06 05:00:00,0,69,0,0.0,5
4445114986,2016-05-06 06:00:00,0,69,0,0.0,6
4445114986,2016-05-06 07:00:00,86,84,7,0.116667,7
4445114986,2016-05-06 08:00:00,447,103,10,0.166667,8
4445114986,2016-05-06 09:00:00,22,72,1,0.016667,9
4445114986,2016-05-06 10:00:00,11,72,1,0.016667,10
4445114986,2016-05-06 11:00:00,58,82,5,0.083333,11
4445114986,2016-05-06 12:00:00,341,112,19,0.316667,12
4445114986,2016-05-06 13:00:00,377,113,18,0.3,13
4445114986,2016-05-06 14:00:00,150,92,11,0.183333,14
4445114986,2016-05-06 15:00:00,104,85,7,0.116667,15
4445114986,2016-05-06 16:00:00,133,92,10,0.166667,16
4445114986,2016-05-06 17:00:00,340,120,24,0.4,17
4445114986,2016-05-06 18:00:00,669,144,33,0.55,18
4445114986,2016-05-06 19:00:00,597,120,16,0.266667,19
4445114986,2016-05-06 20:00:00,233,100,13,0.216667,20
4445114986,2016-05-06 21:00:00,10,75,1,0.016667,21
4445114986,2016-05-06 22:00:00,162,94,11,0.183333,22
4445114986,2016-05-06 23:00:00,567,127,22,0.366667,23
4445114986,2016-05-07 00:00:00,201,94,10,0.166667,0
4445114986,2016-05-07 01:00:00,165,92,10,0.166667,1
4445114986,2016-05-07 02:00:00,55,79,5,0.083333,2
4445114986,2016-05-07 03:00:00,0,69,0,0.0,3
4445114986,2016-05-07 04:00:00,0,69,0,0.0,4
4445114986,2016-05-07 05:00:00,0,69,0,0.0,5
4445114986,2016-05-07 06:00:00,15,74,3,0.05,6
4445114986,2016-05-07 07:00:00,7,71,1,0.016667,7
4445114986,2016-05-07 08:00:00,0,70,0,0.0,8
4445114986,2016-05-07 09:00:00,270,98,14,0.233333,9
4445114986,2016-05-07 10:00:00,3403,299,92,1.533333,10
4445114986,2016-05-07 11:00:00,0,69,0,0.0,11
4445114986,2016-05-07 12:00:00,0,69,0,0.0,12
4445114986,2016-05-07 13:00:00,0,69,0,0.0,13
4445114986,2016-05-07 14:00:00,14,73,2,0.033333,14
4445114986,2016-05-07 15:00:00,0,69,0,0.0,15
4445114986,2016-05-07 16:00:00,0,69,0,0.0,16
4445114986,2016-05-07 17:00:00,154,84,4,0.066667,17
4445114986,2016-05-07 18:00:00,359,110,17,0.283333,18
4445114986,2016-05-07 19:00:00,138,95,12,0.2,19
4445114986,2016-05-07 20:00:00,155,99,14,0.233333,20
4445114986,2016-05-07 21:00:00,41,79,4,0.066667,21
4445114986,2016-05-07 22:00:00,190,85,6,0.1,22
4445114986,2016-05-07 23:00:00,0,69,0,0.0,23
4445114986,2016-05-08 00:00:00,0,69,0,0.0,0
4445114986,2016-05-08 01:00:00,0,69,0,0.0,1
4445114986,2016-05-08 02:00:00,0,69,0,0.0,2
4445114986,2016-05-08 03:00:00,0,69,0,0.0,3
4445114986,2016-05-08 04:00:00,0,69,0,0.0,4
4445114986,2016-05-08 05:00:00,0,69,0,0.0,5
4445114986,2016-05-08 06:00:00,0,69,0,0.0,6
4445114986,2016-05-08 07:00:00,0,69,0,0.0,7
4445114986,2016-05-08 08:00:00,0,69,0,0.0,8
4445114986,2016-05-08 09:00:00,147,94,11,0.183333,9
4445114986,2016-05-08 10:00:00,219,98,12,0.2,10
4445114986,2016-05-08 11:00:00,539,109,11,0.183333,11
4445114986,2016-05-08 12:00:00,415,122,24,0.4,12
4445114986,2016-05-08 13:00:00,864,149,32,0.533333,13
4445114986,2016-05-08 14:00:00,939,158,36,0.6,14
4445114986,2016-05-08 15:00:00,1217,183,46,0.766667,15
4445114986,2016-05-08 16:00:00,630,143,33,0.55,16
4445114986,2016-05-08 17:00:00,765,139,35,0.583333,17
4445114986,2016-05-08 18:00:00,238,104,16,0.266667,18
4445114986,2016-05-08 19:00:00,692,149,36,0.6,19
4445114986,2016-05-08 20:00:00,378,108,15,0.25,20
4445114986,2016-05-08 21:00:00,42,75,2,0.033333,21
4445114986,2016-05-08 22:00:00,191,96,12,0.2,22
4445114986,2016-05-08 23:00:00,27,75,3,0.05,23
4445114986,2016-05-09 00:00:00,4,71,1,0.016667,0
4445114986,2016-05-09 01:00:00,10,72,2,0.033333,1
4445114986,2016-05-09 02:00:00,8,71,1,0.016667,2
4445114986,2016-05-09 03:00:00,11,71,1,0.016667,3
4445114986,2016-05-09 04:00:00,0,69,0,0.0,4
4445114986,2016-05-09 05:00:00,0,69,0,0.0,5
4445114986,2016-05-09 06:00:00,40,75,3,0.05,6
4445114986,2016-05-09 07:00:00,18,72,2,0.033333,7
4445114986,2016-05-09 08:00:00,0,69,0,0.0,8
4445114986,2016-05-09 09:00:00,18,75,3,0.05,9
4445114986,2016-05-09 10:00:00,341,106,15,0.25,10
4445114986,2016-05-09 11:00:00,839,148,31,0.516667,11
4445114986,2016-05-09 12:00:00,96,85,7,0.116667,12
4445114986,2016-05-09 13:00:00,411,121,23,0.383333,13
4445114986,2016-05-09 14:00:00,522,115,16,0.266667,14
4445114986,2016-05-09 15:00:00,135,91,11,0.183333,15
4445114986,2016-05-09 16:00:00,232,100,13,0.216667,16
4445114986,2016-05-09 17:00:00,160,93,11,0.183333,17
4445114986,2016-05-09 18:00:00,127,94,12,0.2,18
4445114986,2016-05-09 19:00:00,336,121,26,0.433333,19
4445114986,2016-05-09 20:00:00,839,150,33,0.55,20
4445114986,2016-05-09 21:00:00,479,119,19,0.316667,21
4445114986,2016-05-09 22:00:00,402,111,16,0.266667,22
4445114986,2016-05-09 23:00:00,247,111,20,0.333333,23
4445114986,2016-05-10 00:00:00,106,85,8,0.133333,0
4445114986,2016-05-10 01:00:00,46,78,5,0.083333,1
4445114986,2016-05-10 02:00:00,32,75,2,0.033333,2
4445114986,2016-05-10 03:00:00,0,69,0,0.0,3
4445114986,2016-05-10 04:00:00,0,69,0,0.0,4
4445114986,2016-05-10 05:00:00,39,76,3,0.05,5
4445114986,2016-05-10 06:00:00,0,69,0,0.0,6
4445114986,2016-05-10 07:00:00,6,71,1,0.016667,7
4445114986,2016-05-10 08:00:00,86,79,4,0.066667,8
4445114986,2016-05-10 09:00:00,16,71,1,0.016667,9
4445114986,2016-05-10 10:00:00,79,81,5,0.083333,10
4445114986,2016-05-10 11:00:00,189,93,10,0.166667,11
4445114986,2016-05-10 12:00:00,238,101,14,0.233333,12
4445114986,2016-05-10 13:00:00,365,121,25,0.416667,13
4445114986,2016-05-10 14:00:00,157,101,16,0.266667,14
4445114986,2016-05-10 15:00:00,148,97,13,0.216667,15
4445114986,2016-05-10 16:00:00,430,111,15,0.25,16
4445114986,2016-05-10 17:00:00,265,106,16,0.266667,17
4445114986,2016-05-10 18:00:00,564,127,24,0.4,18
4445114986,2016-05-10 19:00:00,407,118,21,0.35,19
4445114986,2016-05-10 20:00:00,79,88,9,0.15,20
4445114986,2016-05-10 21:00:00,163,90,9,0.15,21
4445114986,2016-05-10 22:00:00,330,111,18,0.3,22
4445114986,2016-05-10 23:00:00,170,94,12,0.2,23
4445114986,2016-05-11 00:00:00,51,75,2,0.033333,0
4445114986,2016-05-11 01:00:00,56,82,6,0.1,1
4445114986,2016-05-11 02:00:00,0,69,0,0.0,2
4445114986,2016-05-11 03:00:00,0,69,0,0.0,3
4445114986,2016-05-11 04:00:00,11,73,2,0.033333,4
4445114986,2016-05-11 05:00:00,16,71,1,0.016667,5
4445114986,2016-05-11 06:00:00,0,69,0,0.0,6
4445114986,2016-05-11 07:00:00,0,69,0,0.0,7
4445114986,2016-05-11 08:00:00,0,70,0,0.0,8
4445114986,2016-05-11 09:00:00,0,69,0,0.0,9
4445114986,2016-05-11 10:00:00,253,106,17,0.283333,10
4445114986,2016-05-11 11:00:00,0,69,0,0.0,11
4445114986,2016-05-11 12:00:00,258,95,11,0.183333,12
4445114986,2016-05-11 13:00:00,4379,356,137,2.283333,13
4445114986,2016-05-11 14:00:00,890,142,33,0.55,14
4445114986,2016-05-11 15:00:00,79,84,6,0.1,15
4445114986,2016-05-11 16:00:00,339,124,27,0.45,16
4445114986,2016-05-11 17:00:00,214,105,17,0.283333,17
4445114986,2016-05-11 18:00:00,318,108,16,0.266667,18
4445114986,2016-05-11 19:00:00,445,122,23,0.383333,19
4445114986,2016-05-11 20:00:00,487,126,24,0.4,20
4445114986,2016-05-11 21:00:00,389,111,16,0.266667,21
4445114986,2016-05-11 22:00:00,188,96,11,0.183333,22
4445114986,2016-05-11 23:00:00,732,142,29,0.483333,23
4445114986,2016-05-12 00:00:00,0,69,0,0.0,0
4445114986,2016-05-12 01:00:00,11,72,1,0.016667,1
4445114986,2016-05-12 02:00:00,0,69,0,0.0,2
4445114986,2016-05-12 03:00:00,8,71,1,0.016667,3
4445114986,2016-05-12 04:00:00,29,75,3,0.05,4
4445114986,2016-05-12 05:00:00,0,69,0,0.0,5
4445114986,2016-05-12 06:00:00,0,69,0,0.0,6
4445114986,2016-05-12 07:00:00,16,71,1,0.016667,7
4445114986,2016-05-12 08:00:00,0,69,0,0.0,8
4445114986,2016-05-12 09:00:00,0,70,0,0.0,9
4445114986,2016-05-12 10:00:00,180,94,11,0.183333,10
4445114986,2016-05-12 11:00:00,142,95,11,0.183333,11
4445114986,2016-05-12 12:00:00,98,84,7,0.116667,12
4445114986,2016-05-12 13:00:00,51,83,6,0.1,13
4445114986,2016-05-12 14:00:00,152,92,10,0.166667,14
4558609924,2016-04-12 00:00:00,0,56,0,0.0,0
4558609924,2016-04-12 01:00:00,0,56,0,0.0,1
4558609924,2016-04-12 02:00:00,0,56,0,0.0,2
4558609924,2016-04-12 03:00:00,0,56,0,0.0,3
4558609924,2016-04-12 04:00:00,0,56,0,0.0,4
4558609924,2016-04-12 05:00:00,0,56,0,0.0,5
4558609924,2016-04-12 06:00:00,151,70,7,0.116667,6
4558609924,2016-04-12 07:00:00,208,78,11,0.183333,7
4558609924,2016-04-12 08:00:00,163,76,12,0.2,8
4558609924,2016-04-12 09:00:00,514,112,31,0.516667,9
4558609924,2016-04-12 10:00:00,526,109,33,0.55,10
4558609924,2016-04-12 11:00:00,397,97,25,0.416667,11
4558609924,2016-04-12 12:00:00,230,81,14,0.233333,12
4558609924,2016-04-12 13:00:00,277,89,20,0.333333,13
4558609924,2016-04-12 14:00:00,561,109,30,0.5,14
4558609924,2016-04-12 15:00:00,24,59,1,0.016667,15
4558609924,2016-04-12 16:00:00,684,122,36,0.6,16
4558609924,2016-04-12 17:00:00,402,105,23,0.383333,17
4558609924,2016-04-12 18:00:00,398,108,28,0.466667,18
4558609924,2016-04-12 19:00:00,161,78,12,0.2,19
4558609924,2016-04-12 20:00:00,148,76,12,0.2,20
4558609924,2016-04-12 21:00:00,146,74,10,0.166667,21
4558609924,2016-04-12 22:00:00,145,77,13,0.216667,22
4558609924,2016-04-12 23:00:00,0,56,0,0.0,23
4558609924,2016-04-13 00:00:00,0,56,0,0.0,0
4558609924,2016-04-13 01:00:00,0,56,0,0.0,1
4558609924,2016-04-13 02:00:00,0,56,0,0.0,2
4558609924,2016-04-13 03:00:00,0,56,0,0.0,3
4558609924,2016-04-13 04:00:00,0,56,0,0.0,4
4558609924,2016-04-13 05:00:00,0,56,0,0.0,5
4558609924,2016-04-13 06:00:00,0,56,0,0.0,6
4558609924,2016-04-13 07:00:00,0,56,0,0.0,7
4558609924,2016-04-13 08:00:00,0,56,0,0.0,8
4558609924,2016-04-13 09:00:00,0,56,0,0.0,9
4558609924,2016-04-13 10:00:00,0,56,0,0.0,10
4558609924,2016-04-13 11:00:00,272,77,9,0.15,11
4558609924,2016-04-13 12:00:00,701,127,34,0.566667,12
4558609924,2016-04-13 13:00:00,316,94,19,0.316667,13
4558609924,2016-04-13 14:00:00,292,93,19,0.316667,14
4558609924,2016-04-13 15:00:00,113,74,10,0.166667,15
4558609924,2016-04-13 16:00:00,1957,178,65,1.083333,16
4558609924,2016-04-13 17:00:00,1303,128,39,0.65,17
4558609924,2016-04-13 18:00:00,24,61,3,0.05,18
4558609924,2016-04-13 19:00:00,0,56,0,0.0,19
4558609924,2016-04-13 20:00:00,0,56,0,0.0,20
4558609924,2016-04-13 21:00:00,0,56,0,0.0,21
4558609924,2016-04-13 22:00:00,0,56,0,0.0,22
4558609924,2016-04-13 23:00:00,0,56,0,0.0,23
4558609924,2016-04-14 00:00:00,0,56,0,0.0,0
4558609924,2016-04-14 01:00:00,0,56,0,0.0,1
4558609924,2016-04-14 02:00:00,0,56,0,0.0,2
4558609924,2016-04-14 03:00:00,0,56,0,0.0,3
4558609924,2016-04-14 04:00:00,0,56,0,0.0,4
4558609924,2016-04-14 05:00:00,0,56,0,0.0,5
4558609924,2016-04-14 06:00:00,0,56,0,0.0,6
4558609924,2016-04-14 07:00:00,0,56,0,0.0,7
4558609924,2016-04-14 08:00:00,0,56,0,0.0,8
4558609924,2016-04-14 09:00:00,622,107,24,0.4,9
4558609924,2016-04-14 10:00:00,280,85,11,0.183333,10
4558609924,2016-04-14 11:00:00,238,79,12,0.2,11
4558609924,2016-04-14 12:00:00,528,105,26,0.433333,12
4558609924,2016-04-14 13:00:00,688,110,28,0.466667,13
4558609924,2016-04-14 14:00:00,1032,131,36,0.6,14
4558609924,2016-04-14 15:00:00,71,71,6,0.1,15
4558609924,2016-04-14 16:00:00,984,127,29,0.483333,16
4558609924,2016-04-14 17:00:00,966,125,32,0.533333,17
4558609924,2016-04-14 18:00:00,216,81,11,0.183333,18
4558609924,2016-04-14 19:00:00,431,99,23,0.383333,19
4558609924,2016-04-14 20:00:00,576,114,30,0.5,20
4558609924,2016-04-14 21:00:00,112,69,8,0.133333,21
4558609924,2016-04-14 22:00:00,55,62,3,0.05,22
4558609924,2016-04-14 23:00:00,0,56,0,0.0,23
4558609924,2016-04-15 00:00:00,0,56,0,0.0,0
4558609924,2016-04-15 01:00:00,0,56,0,0.0,1
4558609924,2016-04-15 02:00:00,0,56,0,0.0,2
4558609924,2016-04-15 03:00:00,0,56,0,0.0,3
4558609924,2016-04-15 04:00:00,0,56,0,0.0,4
4558609924,2016-04-15 05:00:00,0,56,0,0.0,5
4558609924,2016-04-15 06:00:00,0,56,0,0.0,6
4558609924,2016-04-15 07:00:00,0,56,0,0.0,7
4558609924,2016-04-15 08:00:00,110,69,7,0.116667,8
4558609924,2016-04-15 09:00:00,269,96,21,0.35,9
4558609924,2016-04-15 10:00:00,411,99,20,0.333333,10
4558609924,2016-04-15 11:00:00,468,108,25,0.416667,11
4558609924,2016-04-15 12:00:00,459,100,22,0.366667,12
4558609924,2016-04-15 13:00:00,1578,203,78,1.3,13
4558609924,2016-04-15 14:00:00,962,169,56,0.933333,14
4558609924,2016-04-15 15:00:00,237,96,17,0.283333,15
4558609924,2016-04-15 16:00:00,414,103,23,0.383333,16
4558609924,2016-04-15 17:00:00,932,137,31,0.516667,17
4558609924,2016-04-15 18:00:00,259,82,11,0.183333,18
4558609924,2016-04-15 19:00:00,1238,139,33,0.55,19
4558609924,2016-04-15 20:00:00,234,81,14,0.233333,20
4558609924,2016-04-15 21:00:00,10,57,1,0.016667,21
4558609924,2016-04-15 22:00:00,150,72,10,0.166667,22
4558609924,2016-04-15 23:00:00,64,65,4,0.066667,23
4558609924,2016-04-16 00:00:00,89,68,6,0.1,0
4558609924,2016-04-16 01:00:00,0,57,0,0.0,1
4558609924,2016-04-16 02:00:00,11,57,1,0.016667,2
4558609924,2016-04-16 03:00:00,0,56,0,0.0,3
4558609924,2016-04-16 04:00:00,0,56,0,0.0,4
4558609924,2016-04-16 05:00:00,0,56,0,0.0,5
4558609924,2016-04-16 06:00:00,0,56,0,0.0,6
4558609924,2016-04-16 07:00:00,0,56,0,0.0,7
4558609924,2016-04-16 08:00:00,0,56,0,0.0,8
4558609924,2016-04-16 09:00:00,270,82,15,0.25,9
4558609924,2016-04-16 10:00:00,604,114,31,0.516667,10
4558609924,2016-04-16 11:00:00,128,73,10,0.166667,11
4558609924,2016-04-16 12:00:00,514,110,32,0.533333,12
4558609924,2016-04-16 13:00:00,464,108,30,0.5,13
4558609924,2016-04-16 14:00:00,917,142,46,0.766667,14
4558609924,2016-04-16 15:00:00,573,112,31,0.516667,15
4558609924,2016-04-16 16:00:00,465,103,26,0.433333,16
4558609924,2016-04-16 17:00:00,279,86,16,0.266667,17
4558609924,2016-04-16 18:00:00,364,98,25,0.416667,18
4558609924,2016-04-16 19:00:00,2036,170,60,1.0,19
4558609924,2016-04-16 20:00:00,384,84,15,0.25,20
4558609924,2016-04-16 21:00:00,30,61,2,0.033333,21
4558609924,2016-04-16 22:00:00,29,61,3,0.05,22
4558609924,2016-04-16 23:00:00,108,71,7,0.116667,23
4558609924,2016-04-17 00:00:00,32,60,2,0.033333,0
4558609924,2016-04-17 01:00:00,0,56,0,0.0,1
4558609924,2016-04-17 02:00:00,0,56,0,0.0,2
4558609924,2016-04-17 03:00:00,0,56,0,0.0,3
4558609924,2016-04-17 04:00:00,0,56,0,0.0,4
4558609924,2016-04-17 05:00:00,0,56,0,0.0,5
4558609924,2016-04-17 06:00:00,0,56,0,0.0,6
4558609924,2016-04-17 07:00:00,0,56,0,0.0,7
4558609924,2016-04-17 08:00:00,0,56,0,0.0,8
4558609924,2016-04-17 09:00:00,360,102,25,0.416667,9
4558609924,2016-04-17 10:00:00,661,113,31,0.516667,10
4558609924,2016-04-17 11:00:00,2127,178,61,1.016667,11
4558609924,2016-04-17 12:00:00,2483,204,68,1.133333,12
4558609924,2016-04-17 13:00:00,258,90,16,0.266667,13
4558609924,2016-04-17 14:00:00,717,115,24,0.4,14
4558609924,2016-04-17 15:00:00,246,92,14,0.233333,15
4558609924,2016-04-17 16:00:00,336,97,17,0.283333,16
4558609924,2016-04-17 17:00:00,800,135,37,0.616667,17
4558609924,2016-04-17 18:00:00,45,65,4,0.066667,18
4558609924,2016-04-17 19:00:00,659,107,21,0.35,19
4558609924,2016-04-17 20:00:00,272,86,15,0.25,20
4558609924,2016-04-17 21:00:00,349,89,15,0.25,21
4558609924,2016-04-17 22:00:00,284,81,12,0.2,22
4558609924,2016-04-17 23:00:00,5,57,1,0.016667,23
4558609924,2016-04-18 00:00:00,0,56,0,0.0,0
4558609924,2016-04-18 01:00:00,0,56,0,0.0,1
4558609924,2016-04-18 02:00:00,0,56,0,0.0,2
4558609924,2016-04-18 03:00:00,0,56,0,0.0,3
4558609924,2016-04-18 04:00:00,0,56,0,0.0,4
4558609924,2016-04-18 05:00:00,0,56,0,0.0,5
4558609924,2016-04-18 06:00:00,0,56,0,0.0,6
4558609924,2016-04-18 07:00:00,120,78,8,0.133333,7
4558609924,2016-04-18 08:00:00,401,108,26,0.433333,8
4558609924,2016-04-18 09:00:00,329,91,17,0.283333,9
4558609924,2016-04-18 10:00:00,292,85,14,0.233333,10
4558609924,2016-04-18 11:00:00,893,135,45,0.75,11
4558609924,2016-04-18 12:00:00,309,92,21,0.35,12
4558609924,2016-04-18 13:00:00,487,112,32,0.533333,13
4558609924,2016-04-18 14:00:00,243,86,17,0.283333,14
4558609924,2016-04-18 15:00:00,292,91,22,0.366667,15
4558609924,2016-04-18 16:00:00,3396,228,92,1.533333,16
4558609924,2016-04-18 17:00:00,547,116,27,0.45,17
4558609924,2016-04-18 18:00:00,463,112,25,0.416667,18
4558609924,2016-04-18 19:00:00,596,115,30,0.5,19
4558609924,2016-04-18 20:00:00,471,96,19,0.316667,20
4558609924,2016-04-18 21:00:00,92,67,6,0.1,21
4558609924,2016-04-18 22:00:00,9,59,2,0.033333,22
4558609924,2016-04-18 23:00:00,0,56,0,0.0,23
4558609924,2016-04-19 00:00:00,0,56,0,0.0,0
4558609924,2016-04-19 01:00:00,0,56,0,0.0,1
4558609924,2016-04-19 02:00:00,0,56,0,0.0,2
4558609924,2016-04-19 03:00:00,0,56,0,0.0,3
4558609924,2016-04-19 04:00:00,0,56,0,0.0,4
4558609924,2016-04-19 05:00:00,0,56,0,0.0,5
4558609924,2016-04-19 06:00:00,0,56,0,0.0,6
4558609924,2016-04-19 07:00:00,0,56,0,0.0,7
4558609924,2016-04-19 08:00:00,0,56,0,0.0,8
4558609924,2016-04-19 09:00:00,0,56,0,0.0,9
4558609924,2016-04-19 10:00:00,0,56,0,0.0,10
4558609924,2016-04-19 11:00:00,0,56,0,0.0,11
4558609924,2016-04-19 12:00:00,27,58,1,0.016667,12
4558609924,2016-04-19 13:00:00,480,113,32,0.533333,13
4558609924,2016-04-19 14:00:00,444,111,27,0.45,14
4558609924,2016-04-19 15:00:00,197,82,12,0.2,15
4558609924,2016-04-19 16:00:00,386,92,17,0.283333,16
4558609924,2016-04-19 17:00:00,1134,145,46,0.766667,17
4558609924,2016-04-19 18:00:00,503,118,33,0.55,18
4558609924,2016-04-19 19:00:00,882,130,37,0.616667,19
4558609924,2016-04-19 20:00:00,501,103,23,0.383333,20
4558609924,2016-04-19 21:00:00,278,78,10,0.166667,21
4558609924,2016-04-19 22:00:00,539,113,28,0.466667,22
4558609924,2016-04-19 23:00:00,30,63,3,0.05,23
4558609924,2016-04-20 00:00:00,29,60,3,0.05,0
4558609924,2016-04-20 01:00:00,0,56,0,0.0,1
4558609924,2016-04-20 02:00:00,0,56,0,0.0,2
4558609924,2016-04-20 03:00:00,0,56,0,0.0,3
4558609924,2016-04-20 04:00:00,0,56,0,0.0,4
4558609924,2016-04-20 05:00:00,0,56,0,0.0,5
4558609924,2016-04-20 06:00:00,0,56,0,0.0,6
4558609924,2016-04-20 07:00:00,0,56,0,0.0,7
4558609924,2016-04-20 08:00:00,0,56,0,0.0,8
4558609924,2016-04-20 09:00:00,0,56,0,0.0,9
4558609924,2016-04-20 10:00:00,69,68,6,0.1,10
4558609924,2016-04-20 11:00:00,442,99,24,0.4,11
4558609924,2016-04-20 12:00:00,305,86,14,0.233333,12
4558609924,2016-04-20 13:00:00,442,90,17,0.283333,13
4558609924,2016-04-20 14:00:00,315,87,17,0.283333,14
4558609924,2016-04-20 15:00:00,252,81,12,0.2,15
4558609924,2016-04-20 16:00:00,190,69,5,0.083333,16
4558609924,2016-04-20 17:00:00,453,102,24,0.4,17
4558609924,2016-04-20 18:00:00,723,126,33,0.55,18
4558609924,2016-04-20 19:00:00,640,98,18,0.3,19
4558609924,2016-04-20 20:00:00,499,101,22,0.366667,20
4558609924,2016-04-20 21:00:00,100,70,9,0.15,21
4558609924,2016-04-20 22:00:00,139,76,11,0.183333,22
4558609924,2016-04-20 23:00:00,205,71,7,0.116667,23
4558609924,2016-04-21 00:00:00,58,64,3,0.05,0
4558609924,2016-04-21 01:00:00,0,56,0,0.0,1
4558609924,2016-04-21 02:00:00,11,57,1,0.016667,2
4558609924,2016-04-21 03:00:00,0,56,0,0.0,3
4558609924,2016-04-21 04:00:00,0,56,0,0.0,4
4558609924,2016-04-21 05:00:00,0,56,0,0.0,5
4558609924,2016-04-21 06:00:00,0,56,0,0.0,6
4558609924,2016-04-21 07:00:00,188,80,13,0.216667,7
4558609924,2016-04-21 08:00:00,1190,149,38,0.633333,8
4558609924,2016-04-21 09:00:00,1096,172,47,0.783333,9
4558609924,2016-04-21 10:00:00,1954,188,49,0.816667,10
4558609924,2016-04-21 11:00:00,1449,166,49,0.816667,11
4558609924,2016-04-21 12:00:00,1045,158,40,0.666667,12
4558609924,2016-04-21 13:00:00,556,116,23,0.383333,13
4558609924,2016-04-21 14:00:00,548,110,21,0.35,14
4558609924,2016-04-21 15:00:00,446,97,13,0.216667,15
4558609924,2016-04-21 16:00:00,803,119,29,0.483333,16
4558609924,2016-04-21 17:00:00,1498,151,39,0.65,17
4558609924,2016-04-21 18:00:00,1686,163,49,0.816667,18
4558609924,2016-04-21 19:00:00,422,95,19,0.316667,19
4558609924,2016-04-21 20:00:00,212,83,15,0.25,20
4558609924,2016-04-21 21:00:00,271,88,19,0.316667,21
4558609924,2016-04-21 22:00:00,208,82,16,0.266667,22
4558609924,2016-04-21 23:00:00,102,70,9,0.15,23
4558609924,2016-04-22 00:00:00,32,61,2,0.033333,0
4558609924,2016-04-22 01:00:00,62,63,4,0.066667,1
4558609924,2016-04-22 02:00:00,0,56,0,0.0,2
4558609924,2016-04-22 03:00:00,0,56,0,0.0,3
4558609924,2016-04-22 04:00:00,0,56,0,0.0,4
4558609924,2016-04-22 05:00:00,0,56,0,0.0,5
4558609924,2016-04-22 06:00:00,0,56,0,0.0,6
4558609924,2016-04-22 07:00:00,0,56,0,0.0,7
4558609924,2016-04-22 08:00:00,0,56,0,0.0,8
4558609924,2016-04-22 09:00:00,235,86,18,0.3,9
4558609924,2016-04-22 10:00:00,487,110,30,0.5,10
4558609924,2016-04-22 11:00:00,387,91,17,0.283333,11
4558609924,2016-04-22 12:00:00,147,72,7,0.116667,12
4558609924,2016-04-22 13:00:00,365,84,15,0.25,13
4558609924,2016-04-22 14:00:00,438,100,22,0.366667,14
4558609924,2016-04-22 15:00:00,829,139,34,0.566667,15
4558609924,2016-04-22 16:00:00,367,102,24,0.4,16
4558609924,2016-04-22 17:00:00,317,93,18,0.3,17
4558609924,2016-04-22 18:00:00,4688,285,123,2.05,18
4558609924,2016-04-22 19:00:00,73,73,7,0.116667,19
4558609924,2016-04-22 20:00:00,520,107,24,0.4,20
4558609924,2016-04-22 21:00:00,173,76,10,0.166667,21
4558609924,2016-04-22 22:00:00,454,103,26,0.433333,22
4558609924,2016-04-22 23:00:00,27,59,2,0.033333,23
4558609924,2016-04-23 00:00:00,489,110,29,0.483333,0
4558609924,2016-04-23 01:00:00,56,64,5,0.083333,1
4558609924,2016-04-23 02:00:00,0,56,0,0.0,2
4558609924,2016-04-23 03:00:00,0,56,0,0.0,3
4558609924,2016-04-23 04:00:00,0,56,0,0.0,4
4558609924,2016-04-23 05:00:00,0,56,0,0.0,5
4558609924,2016-04-23 06:00:00,0,56,0,0.0,6
4558609924,2016-04-23 07:00:00,0,56,0,0.0,7
4558609924,2016-04-23 08:00:00,0,56,0,0.0,8
4558609924,2016-04-23 09:00:00,385,101,22,0.366667,9
4558609924,2016-04-23 10:00:00,269,97,18,0.3,10
4558609924,2016-04-23 11:00:00,145,82,12,0.2,11
4558609924,2016-04-23 12:00:00,187,88,11,0.183333,12
4558609924,2016-04-23 13:00:00,387,98,22,0.366667,13
4558609924,2016-04-23 14:00:00,1265,146,46,0.766667,14
4558609924,2016-04-23 15:00:00,838,130,28,0.466667,15
4558609924,2016-04-23 16:00:00,551,128,25,0.416667,16
4558609924,2016-04-23 17:00:00,350,108,20,0.333333,17
4558609924,2016-04-23 18:00:00,640,122,32,0.533333,18
4558609924,2016-04-23 19:00:00,516,111,26,0.433333,19
4558609924,2016-04-23 20:00:00,256,80,12,0.2,20
4558609924,2016-04-23 21:00:00,399,96,16,0.266667,21
4558609924,2016-04-23 22:00:00,8,58,1,0.016667,22
4558609924,2016-04-23 23:00:00,149,71,8,0.133333,23
4558609924,2016-04-24 00:00:00,0,56,0,0.0,0
4558609924,2016-04-24 01:00:00,0,56,0,0.0,1
4558609924,2016-04-24 02:00:00,0,56,0,0.0,2
4558609924,2016-04-24 03:00:00,0,56,0,0.0,3
4558609924,2016-04-24 04:00:00,0,56,0,0.0,4
4558609924,2016-04-24 05:00:00,0,56,0,0.0,5
4558609924,2016-04-24 06:00:00,0,56,0,0.0,6
4558609924,2016-04-24 07:00:00,0,56,0,0.0,7
4558609924,2016-04-24 08:00:00,522,112,29,0.483333,8
4558609924,2016-04-24 09:00:00,422,99,24,0.4,9
4558609924,2016-04-24 10:00:00,1081,140,42,0.7,10
